;Unnamed: 0;school;school_setting;school_type;classroom;teaching_method;n_student;gender;lunch;posttest;target
1619;1619;UUUQX;Suburban;Non-public;AE1;Experimental;17.0;Male;Does not qualify;81.0;1.0
1620;1620;UUUQX;Suburban;Non-public;AE1;Experimental;17.0;Male;Does not qualify;84.0;0.0
1621;1621;UUUQX;Suburban;Non-public;AE1;Experimental;17.0;Male;Does not qualify;87.0;0.0
1622;1622;UUUQX;Suburban;Non-public;AE1;Experimental;17.0;Male;Does not qualify;83.0;0.0
1623;1623;UUUQX;Suburban;Non-public;AE1;Experimental;17.0;Male;Does not qualify;87.0;1.0
1624;1624;UUUQX;Suburban;Non-public;AE1;Experimental;;Male;Does not qualify;87.0;1.0
1625;1625;UUUQX;Suburban;Non-public;AE1;Experimental;17.0;Male;Does not qualify;81.0;0.0
1626;1626;UUUQX;Suburban;Non-public;AE1;Experimental;;Male;Does not qualify;86.0;1.0
1627;1627;UUUQX;Suburban;Non-public;AE1;Experimental;17.0;Male;Does not qualify;79.0;0.0
1628;1628;UUUQX;Suburban;Non-public;AE1;Experimental;17.0;Male;Does not qualify;89.0;1.0
1629;1629;UUUQX;Suburban;Non-public;AE1;Experimental;;Male;Does not qualify;85.0;1.0
1630;1630;UUUQX;Suburban;Non-public;AE1;Experimental;17.0;Male;Does not qualify;85.0;0.0
1631;1631;UUUQX;Suburban;Non-public;H7S;Experimental;16.0;Male;Does not qualify;90.0;0.0
1632;1632;UUUQX;Suburban;Non-public;H7S;Experimental;;Male;Does not qualify;87.0;1.0
1633;1633;UUUQX;Suburban;Non-public;H7S;Experimental;16.0;Male;Does not qualify;87.0;1.0
1634;1634;UUUQX;Suburban;Non-public;H7S;Experimental;16.0;Male;Does not qualify;89.0;0.0
1635;1635;UUUQX;Suburban;Non-public;H7S;Experimental;16.0;Male;Does not qualify;85.0;0.0
1636;1636;UUUQX;Suburban;Non-public;H7S;Experimental;16.0;Male;Does not qualify;91.0;1.0
1637;1637;UUUQX;Suburban;Non-public;H7S;Experimental;16.0;Male;Does not qualify;85.0;1.0
1638;1638;UUUQX;Suburban;Non-public;H7S;Experimental;;Male;Does not qualify;81.0;0.0
1639;1639;UUUQX;Suburban;Non-public;H7S;Experimental;16.0;Male;Does not qualify;90.0;0.0
1640;1640;UUUQX;Suburban;Non-public;H7S;Experimental;16.0;Male;Does not qualify;89.0;0.0
1641;1641;UUUQX;Suburban;Non-public;H7S;Experimental;16.0;Male;Does not qualify;88.0;0.0
1642;1642;UUUQX;Suburban;Non-public;H7S;Experimental;16.0;Male;Does not qualify;86.0;1.0
1643;1643;UUUQX;Suburban;Non-public;H7S;Experimental;16.0;Male;Does not qualify;83.0;0.0
1644;1644;UUUQX;Suburban;Non-public;H7S;Experimental;16.0;Male;Does not qualify;84.0;1.0
1645;1645;UUUQX;Suburban;Non-public;H7S;Experimental;16.0;Male;Does not qualify;85.0;0.0
1646;1646;UUUQX;Suburban;Non-public;H7S;Experimental;;Male;Does not qualify;85.0;0.0
1647;1647;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;80.0;1.0
1648;1648;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;79.0;1.0
1649;1649;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;76.0;0.0
1650;1650;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;78.0;0.0
1651;1651;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Qualifies for reduced/free lunch;75.0;0.0
1652;1652;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;79.0;0.0
1653;1653;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;78.0;1.0
1654;1654;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;79.0;0.0
1655;1655;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;82.0;0.0
1656;1656;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;77.0;0.0
1657;1657;UUUQX;Suburban;Non-public;P8I;Standard;;Male;Does not qualify;78.0;0.0
1658;1658;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;80.0;1.0
1659;1659;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;79.0;1.0
1660;1660;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;73.0;1.0
1661;1661;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;71.0;1.0
1662;1662;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;79.0;1.0
1663;1663;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;74.0;0.0
1664;1664;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;77.0;0.0
1665;1665;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Does not qualify;75.0;0.0
1666;1666;UUUQX;Suburban;Non-public;P8I;Standard;20.0;Male;Qualifies for reduced/free lunch;73.0;0.0
1667;1667;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Male;Does not qualify;72.0;0.0
1668;1668;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Male;Does not qualify;79.0;0.0
1669;1669;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Male;Does not qualify;76.0;1.0
1670;1670;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Female;Does not qualify;83.0;0.0
1671;1671;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Female;Does not qualify;80.0;0.0
1672;1672;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Male;Does not qualify;75.0;0.0
1673;1673;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Female;Does not qualify;80.0;1.0
1674;1674;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Male;Does not qualify;78.0;0.0
1675;1675;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Male;Does not qualify;78.0;1.0
1676;1676;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Male;Does not qualify;76.0;1.0
1677;1677;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Female;Does not qualify;78.0;0.0
1678;1678;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Female;Does not qualify;73.0;1.0
1679;1679;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Female;Does not qualify;75.0;1.0
1680;1680;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Male;Does not qualify;79.0;1.0
1681;1681;UUUQX;Suburban;Non-public;SSP;Standard;15.0;Male;Does not qualify;73.0;1.0
1682;1682;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Female;Qualifies for reduced/free lunch;72.0;0.0
1683;1683;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Female;Qualifies for reduced/free lunch;68.0;0.0
1684;1684;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Female;Qualifies for reduced/free lunch;68.0;0.0
1685;1685;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Male;Qualifies for reduced/free lunch;69.0;0.0
1686;1686;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Female;Qualifies for reduced/free lunch;65.0;1.0
1687;1687;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Female;Qualifies for reduced/free lunch;73.0;1.0
1688;1688;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Male;Qualifies for reduced/free lunch;71.0;1.0
1689;1689;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Female;Qualifies for reduced/free lunch;75.0;0.0
1690;1690;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Female;Does not qualify;76.0;1.0
1691;1691;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Female;Qualifies for reduced/free lunch;72.0;0.0
1692;1692;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Female;Does not qualify;73.0;1.0
1693;1693;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Female;Qualifies for reduced/free lunch;73.0;1.0
1694;1694;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Male;Qualifies for reduced/free lunch;70.0;1.0
1695;1695;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Male;Qualifies for reduced/free lunch;67.0;0.0
1696;1696;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Female;Qualifies for reduced/free lunch;72.0;0.0
1697;1697;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Male;Qualifies for reduced/free lunch;73.0;1.0
1698;1698;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Male;Qualifies for reduced/free lunch;74.0;0.0
1699;1699;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Male;Qualifies for reduced/free lunch;72.0;0.0
1700;1700;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Female;Qualifies for reduced/free lunch;73.0;0.0
1701;1701;VHDHF;Rural;Non-public;CD8;Experimental;20.0;Female;Qualifies for reduced/free lunch;72.0;1.0
1702;1702;VHDHF;Rural;Non-public;J6X;Standard;16.0;Female;Qualifies for reduced/free lunch;60.0;1.0
1703;1703;VHDHF;Rural;Non-public;J6X;Standard;16.0;Male;Qualifies for reduced/free lunch;58.0;1.0
1704;1704;VHDHF;Rural;Non-public;J6X;Standard;16.0;Female;Qualifies for reduced/free lunch;56.0;0.0
1705;1705;VHDHF;Rural;Non-public;J6X;Standard;16.0;Female;Qualifies for reduced/free lunch;56.0;0.0
1706;1706;VHDHF;Rural;Non-public;J6X;Standard;16.0;Female;Does not qualify;65.0;0.0
1707;1707;VHDHF;Rural;Non-public;J6X;Standard;16.0;Male;Qualifies for reduced/free lunch;58.0;0.0
1708;1708;VHDHF;Rural;Non-public;J6X;Standard;16.0;Male;Qualifies for reduced/free lunch;60.0;1.0
1709;1709;VHDHF;Rural;Non-public;J6X;Standard;16.0;Male;Qualifies for reduced/free lunch;60.0;1.0
1710;1710;VHDHF;Rural;Non-public;J6X;Standard;16.0;Male;Qualifies for reduced/free lunch;52.0;1.0
1711;1711;VHDHF;Rural;Non-public;J6X;Standard;16.0;Male;Does not qualify;58.0;0.0
1712;1712;VHDHF;Rural;Non-public;J6X;Standard;16.0;Male;Qualifies for reduced/free lunch;62.0;1.0
1713;1713;VHDHF;Rural;Non-public;J6X;Standard;16.0;Male;Qualifies for reduced/free lunch;54.0;0.0
1714;1714;VHDHF;Rural;Non-public;J6X;Standard;16.0;Male;Qualifies for reduced/free lunch;56.0;1.0
1715;1715;VHDHF;Rural;Non-public;J6X;Standard;16.0;Male;Qualifies for reduced/free lunch;58.0;0.0
1716;1716;VHDHF;Rural;Non-public;J6X;Standard;16.0;Female;Qualifies for reduced/free lunch;57.0;1.0
1717;1717;VHDHF;Rural;Non-public;J6X;Standard;16.0;Male;Does not qualify;63.0;1.0
1718;1718;VHDHF;Rural;Non-public;KR1;Experimental;15.0;Male;Qualifies for reduced/free lunch;70.0;0.0
1719;1719;VHDHF;Rural;Non-public;KR1;Experimental;15.0;Female;Qualifies for reduced/free lunch;70.0;0.0
1720;1720;VHDHF;Rural;Non-public;KR1;Experimental;15.0;Female;Qualifies for reduced/free lunch;77.0;0.0
1721;1721;VHDHF;Rural;Non-public;KR1;Experimental;15.0;Female;Qualifies for reduced/free lunch;74.0;1.0
1722;1722;VHDHF;Rural;Non-public;KR1;Experimental;15.0;Male;Qualifies for reduced/free lunch;67.0;1.0
1723;1723;VHDHF;Rural;Non-public;KR1;Experimental;15.0;Male;Qualifies for reduced/free lunch;66.0;1.0
1724;1724;VHDHF;Rural;Non-public;KR1;Experimental;15.0;Male;Qualifies for reduced/free lunch;69.0;0.0
1725;1725;VHDHF;Rural;Non-public;KR1;Experimental;15.0;Male;Qualifies for reduced/free lunch;70.0;0.0
1726;1726;VHDHF;Rural;Non-public;KR1;Experimental;15.0;Female;Qualifies for reduced/free lunch;73.0;1.0
1727;1727;VHDHF;Rural;Non-public;KR1;Experimental;15.0;Male;Does not qualify;72.0;0.0
1728;1728;VHDHF;Rural;Non-public;KR1;Experimental;15.0;Male;Qualifies for reduced/free lunch;69.0;0.0
1729;1729;VHDHF;Rural;Non-public;KR1;Experimental;15.0;Male;Qualifies for reduced/free lunch;71.0;0.0
1730;1730;VHDHF;Rural;Non-public;KR1;Experimental;15.0;Female;Qualifies for reduced/free lunch;68.0;0.0
1731;1731;VHDHF;Rural;Non-public;KR1;Experimental;15.0;Male;Qualifies for reduced/free lunch;68.0;1.0
1732;1732;VHDHF;Rural;Non-public;KR1;Experimental;;Female;Qualifies for reduced/free lunch;64.0;1.0
1733;1733;VKWQH;Rural;Public;341;Standard;18.0;Female;Does not qualify;50.0;0.0
1734;1734;VKWQH;Rural;Public;341;Standard;18.0;Female;Does not qualify;56.0;1.0
1735;1735;VKWQH;Rural;Public;341;Standard;18.0;Male;Does not qualify;55.0;0.0
1736;1736;VKWQH;Rural;Public;341;Standard;18.0;Male;Does not qualify;51.0;0.0
1737;1737;VKWQH;Rural;Public;341;Standard;18.0;Female;Does not qualify;51.0;0.0
1738;1738;VKWQH;Rural;Public;341;Standard;;Female;Does not qualify;56.0;0.0
1739;1739;VKWQH;Rural;Public;341;Standard;18.0;Male;Does not qualify;53.0;0.0
1740;1740;VKWQH;Rural;Public;341;Standard;18.0;Female;Does not qualify;54.0;0.0
1741;1741;VKWQH;Rural;Public;341;Standard;18.0;Male;Does not qualify;51.0;1.0
1742;1742;VKWQH;Rural;Public;341;Standard;18.0;Female;Does not qualify;55.0;0.0
1743;1743;VKWQH;Rural;Public;341;Standard;18.0;Female;Qualifies for reduced/free lunch;48.0;1.0
1744;1744;VKWQH;Rural;Public;341;Standard;18.0;Female;Does not qualify;58.0;1.0
1745;1745;VKWQH;Rural;Public;341;Standard;;Female;Does not qualify;63.0;0.0
1746;1746;VKWQH;Rural;Public;341;Standard;18.0;Male;Does not qualify;56.0;0.0
1747;1747;VKWQH;Rural;Public;341;Standard;18.0;Female;Does not qualify;58.0;1.0
1748;1748;VKWQH;Rural;Public;341;Standard;18.0;Male;Does not qualify;55.0;0.0
1749;1749;VKWQH;Rural;Public;341;Standard;18.0;Female;Does not qualify;51.0;1.0
1750;1750;VKWQH;Rural;Public;341;Standard;;Female;Does not qualify;58.0;0.0
1751;1751;VKWQH;Rural;Public;D33;Standard;21.0;Female;Qualifies for reduced/free lunch;69.0;1.0
1752;1752;VKWQH;Rural;Public;D33;Standard;21.0;Female;Qualifies for reduced/free lunch;73.0;1.0
1753;1753;VKWQH;Rural;Public;D33;Standard;21.0;Male;Does not qualify;74.0;0.0
1754;1754;VKWQH;Rural;Public;D33;Standard;21.0;Female;Does not qualify;78.0;0.0
1755;1755;VKWQH;Rural;Public;D33;Standard;21.0;Male;Does not qualify;76.0;0.0
1756;1756;VKWQH;Rural;Public;D33;Standard;21.0;Male;Does not qualify;73.0;1.0
1757;1757;VKWQH;Rural;Public;D33;Standard;21.0;Male;Does not qualify;79.0;1.0
1758;1758;VKWQH;Rural;Public;D33;Standard;21.0;Male;Qualifies for reduced/free lunch;71.0;1.0
1759;1759;VKWQH;Rural;Public;D33;Standard;;Male;Does not qualify;73.0;1.0
1760;1760;VKWQH;Rural;Public;D33;Standard;21.0;Male;Qualifies for reduced/free lunch;73.0;0.0
1761;1761;VKWQH;Rural;Public;D33;Standard;21.0;Male;Does not qualify;77.0;1.0
1762;1762;VKWQH;Rural;Public;D33;Standard;;Female;Does not qualify;77.0;1.0
1763;1763;VKWQH;Rural;Public;D33;Standard;21.0;Male;Does not qualify;78.0;1.0
1764;1764;VKWQH;Rural;Public;D33;Standard;21.0;Female;Does not qualify;71.0;1.0
1765;1765;VKWQH;Rural;Public;D33;Standard;21.0;Female;Does not qualify;75.0;1.0
1766;1766;VKWQH;Rural;Public;D33;Standard;21.0;Male;Does not qualify;74.0;0.0
1767;1767;VKWQH;Rural;Public;D33;Standard;21.0;Female;Does not qualify;76.0;0.0
1768;1768;VKWQH;Rural;Public;D33;Standard;21.0;Female;Does not qualify;76.0;1.0
1769;1769;VKWQH;Rural;Public;D33;Standard;21.0;Male;Does not qualify;77.0;0.0
1770;1770;VKWQH;Rural;Public;D33;Standard;21.0;Female;Does not qualify;79.0;1.0
1771;1771;VKWQH;Rural;Public;D33;Standard;21.0;Male;Does not qualify;75.0;0.0
1772;1772;VKWQH;Rural;Public;DFQ;Experimental;19.0;Male;Does not qualify;79.0;0.0
1773;1773;VKWQH;Rural;Public;DFQ;Experimental;19.0;Female;Does not qualify;72.0;1.0
1774;1774;VKWQH;Rural;Public;DFQ;Experimental;19.0;Female;Does not qualify;74.0;1.0
1775;1775;VKWQH;Rural;Public;DFQ;Experimental;19.0;Female;Does not qualify;79.0;1.0
1776;1776;VKWQH;Rural;Public;DFQ;Experimental;19.0;Female;Does not qualify;75.0;1.0
1777;1777;VKWQH;Rural;Public;DFQ;Experimental;19.0;Male;Does not qualify;80.0;0.0
1778;1778;VKWQH;Rural;Public;DFQ;Experimental;19.0;Female;Qualifies for reduced/free lunch;74.0;0.0
1779;1779;VKWQH;Rural;Public;DFQ;Experimental;19.0;Male;Does not qualify;78.0;0.0
1780;1780;VKWQH;Rural;Public;DFQ;Experimental;19.0;Female;Does not qualify;82.0;0.0
1781;1781;VKWQH;Rural;Public;DFQ;Experimental;19.0;Male;Does not qualify;73.0;1.0
1782;1782;VKWQH;Rural;Public;DFQ;Experimental;19.0;Female;Does not qualify;76.0;1.0
1783;1783;VKWQH;Rural;Public;DFQ;Experimental;19.0;Female;Does not qualify;80.0;0.0
1784;1784;VKWQH;Rural;Public;DFQ;Experimental;19.0;Male;Does not qualify;79.0;0.0
1785;1785;VKWQH;Rural;Public;DFQ;Experimental;19.0;Male;Does not qualify;75.0;0.0
1786;1786;VKWQH;Rural;Public;DFQ;Experimental;19.0;Male;Does not qualify;80.0;0.0
1787;1787;VKWQH;Rural;Public;DFQ;Experimental;19.0;Male;Does not qualify;73.0;0.0
1788;1788;VKWQH;Rural;Public;DFQ;Experimental;19.0;Male;Does not qualify;77.0;0.0
1789;1789;VKWQH;Rural;Public;DFQ;Experimental;19.0;Female;Does not qualify;77.0;1.0
1790;1790;VKWQH;Rural;Public;DFQ;Experimental;19.0;Male;Does not qualify;73.0;0.0
1791;1791;VKWQH;Rural;Public;GYM;Standard;20.0;Male;Does not qualify;62.0;0.0
1792;1792;VKWQH;Rural;Public;GYM;Standard;20.0;Male;Does not qualify;61.0;0.0
1793;1793;VKWQH;Rural;Public;GYM;Standard;20.0;Male;Does not qualify;62.0;0.0
1794;1794;VKWQH;Rural;Public;GYM;Standard;20.0;Female;Does not qualify;64.0;0.0
1795;1795;VKWQH;Rural;Public;GYM;Standard;20.0;Male;Qualifies for reduced/free lunch;51.0;1.0
1796;1796;VKWQH;Rural;Public;GYM;Standard;20.0;Male;Does not qualify;56.0;1.0
1797;1797;VKWQH;Rural;Public;GYM;Standard;20.0;Male;Does not qualify;58.0;1.0
1798;1798;VKWQH;Rural;Public;GYM;Standard;20.0;Male;Does not qualify;61.0;0.0
1799;1799;VKWQH;Rural;Public;GYM;Standard;20.0;Male;Does not qualify;60.0;1.0
1800;1800;VKWQH;Rural;Public;GYM;Standard;20.0;Female;Does not qualify;60.0;1.0
1801;1801;VKWQH;Rural;Public;GYM;Standard;;Female;Does not qualify;60.0;1.0
1802;1802;VKWQH;Rural;Public;GYM;Standard;20.0;Female;Does not qualify;57.0;1.0
1803;1803;VKWQH;Rural;Public;GYM;Standard;;Female;Does not qualify;59.0;0.0
1804;1804;VKWQH;Rural;Public;GYM;Standard;20.0;Female;Qualifies for reduced/free lunch;56.0;0.0
1805;1805;VKWQH;Rural;Public;GYM;Standard;20.0;Female;Does not qualify;62.0;0.0
1806;1806;VKWQH;Rural;Public;GYM;Standard;20.0;Female;Does not qualify;64.0;1.0
1807;1807;VKWQH;Rural;Public;GYM;Standard;;Female;Does not qualify;58.0;1.0
1808;1808;VKWQH;Rural;Public;GYM;Standard;20.0;Male;Does not qualify;59.0;0.0
1809;1809;VKWQH;Rural;Public;GYM;Standard;20.0;Male;Does not qualify;64.0;1.0
1810;1810;VKWQH;Rural;Public;GYM;Standard;;Male;Does not qualify;55.0;0.0
1811;1811;VKWQH;Rural;Public;IEM;Experimental;22.0;Male;Does not qualify;55.0;0.0
1812;1812;VKWQH;Rural;Public;IEM;Experimental;22.0;Male;Qualifies for reduced/free lunch;55.0;1.0
1813;1813;VKWQH;Rural;Public;IEM;Experimental;22.0;Female;Does not qualify;58.0;1.0
1814;1814;VKWQH;Rural;Public;IEM;Experimental;22.0;Female;Does not qualify;58.0;1.0
1815;1815;VKWQH;Rural;Public;IEM;Experimental;;Male;Does not qualify;60.0;1.0
1816;1816;VKWQH;Rural;Public;IEM;Experimental;22.0;Male;Does not qualify;61.0;0.0
1817;1817;VKWQH;Rural;Public;IEM;Experimental;22.0;Male;Does not qualify;60.0;1.0
1818;1818;VKWQH;Rural;Public;IEM;Experimental;22.0;Female;Does not qualify;59.0;1.0
1819;1819;VKWQH;Rural;Public;IEM;Experimental;;Male;Does not qualify;56.0;0.0
1820;1820;VKWQH;Rural;Public;IEM;Experimental;22.0;Male;Qualifies for reduced/free lunch;56.0;0.0
1821;1821;VKWQH;Rural;Public;IEM;Experimental;22.0;Female;Does not qualify;59.0;1.0
1822;1822;VKWQH;Rural;Public;IEM;Experimental;22.0;Male;Does not qualify;57.0;0.0
1823;1823;VKWQH;Rural;Public;IEM;Experimental;22.0;Male;Does not qualify;63.0;1.0
1824;1824;VKWQH;Rural;Public;IEM;Experimental;22.0;Male;Does not qualify;59.0;1.0
1825;1825;VKWQH;Rural;Public;IEM;Experimental;;Female;Does not qualify;57.0;1.0
1826;1826;VKWQH;Rural;Public;IEM;Experimental;22.0;Male;Does not qualify;61.0;0.0
1827;1827;VKWQH;Rural;Public;IEM;Experimental;22.0;Female;Does not qualify;58.0;0.0
1828;1828;VKWQH;Rural;Public;IEM;Experimental;22.0;Female;Does not qualify;60.0;0.0
1829;1829;VKWQH;Rural;Public;IEM;Experimental;22.0;Male;Does not qualify;52.0;0.0
1830;1830;VKWQH;Rural;Public;IEM;Experimental;22.0;Female;Does not qualify;61.0;0.0
1831;1831;VKWQH;Rural;Public;IEM;Experimental;22.0;Female;Does not qualify;62.0;1.0
1832;1832;VKWQH;Rural;Public;IEM;Experimental;22.0;Female;Does not qualify;57.0;1.0
1833;1833;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;49.0;0.0
1834;1834;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;54.0;0.0
1835;1835;VVTVA;Urban;Public;7BL;Standard;29.0;Male;Qualifies for reduced/free lunch;47.0;0.0
1836;1836;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;55.0;1.0
1837;1837;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;44.0;0.0
1838;1838;VVTVA;Urban;Public;7BL;Standard;29.0;Male;Qualifies for reduced/free lunch;51.0;0.0
1839;1839;VVTVA;Urban;Public;7BL;Standard;29.0;Male;Qualifies for reduced/free lunch;51.0;0.0
1840;1840;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;54.0;1.0
1841;1841;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;52.0;0.0
1842;1842;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;49.0;1.0
1843;1843;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;48.0;0.0
1844;1844;VVTVA;Urban;Public;7BL;Standard;29.0;Male;Qualifies for reduced/free lunch;53.0;1.0
1845;1845;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;48.0;1.0
1846;1846;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;48.0;1.0
1847;1847;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;50.0;1.0
1848;1848;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;53.0;0.0
1849;1849;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;51.0;0.0
1850;1850;VVTVA;Urban;Public;7BL;Standard;29.0;Male;Qualifies for reduced/free lunch;49.0;0.0
1851;1851;VVTVA;Urban;Public;7BL;Standard;29.0;Male;Qualifies for reduced/free lunch;51.0;0.0
1852;1852;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;62.0;0.0
1853;1853;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;49.0;1.0
1854;1854;VVTVA;Urban;Public;7BL;Standard;29.0;Male;Qualifies for reduced/free lunch;50.0;1.0
1855;1855;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;53.0;0.0
1856;1856;VVTVA;Urban;Public;7BL;Standard;29.0;Male;Qualifies for reduced/free lunch;46.0;0.0
1857;1857;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;50.0;1.0
1858;1858;VVTVA;Urban;Public;7BL;Standard;29.0;Male;Qualifies for reduced/free lunch;54.0;0.0
1859;1859;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;47.0;0.0
1860;1860;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;46.0;1.0
1861;1861;VVTVA;Urban;Public;7BL;Standard;29.0;Female;Qualifies for reduced/free lunch;53.0;1.0
1862;1862;VVTVA;Urban;Public;A93;Experimental;30.0;Male;Qualifies for reduced/free lunch;49.0;1.0
1863;1863;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;49.0;0.0
1864;1864;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;49.0;0.0
1865;1865;VVTVA;Urban;Public;A93;Experimental;30.0;Male;Qualifies for reduced/free lunch;51.0;1.0
1866;1866;VVTVA;Urban;Public;A93;Experimental;30.0;Male;Qualifies for reduced/free lunch;48.0;0.0
1867;1867;VVTVA;Urban;Public;A93;Experimental;;Male;Qualifies for reduced/free lunch;43.0;1.0
1868;1868;VVTVA;Urban;Public;A93;Experimental;30.0;Male;Qualifies for reduced/free lunch;45.0;0.0
1869;1869;VVTVA;Urban;Public;A93;Experimental;30.0;Male;Qualifies for reduced/free lunch;46.0;0.0
1870;1870;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;46.0;0.0
1871;1871;VVTVA;Urban;Public;A93;Experimental;;Male;Qualifies for reduced/free lunch;45.0;0.0
1872;1872;VVTVA;Urban;Public;A93;Experimental;30.0;Male;Qualifies for reduced/free lunch;50.0;0.0
1873;1873;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;47.0;1.0
1874;1874;VVTVA;Urban;Public;A93;Experimental;30.0;Male;Qualifies for reduced/free lunch;47.0;1.0
1875;1875;VVTVA;Urban;Public;A93;Experimental;;Male;Qualifies for reduced/free lunch;54.0;1.0
1876;1876;VVTVA;Urban;Public;A93;Experimental;30.0;Male;Qualifies for reduced/free lunch;43.0;1.0
1877;1877;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;49.0;1.0
1878;1878;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;48.0;1.0
1879;1879;VVTVA;Urban;Public;A93;Experimental;30.0;Male;Qualifies for reduced/free lunch;39.0;0.0
